X,Y,Pics,MLS #,Status,SubArea,Address,Subdivisio,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property T,List Price,Sold Price,Acres,# of Rooms,Total Othe,Tax Rate,Tax Value,New Constr,Fireplace,Garage,Cumulative,Days On Ma,Closing Da,Geocode Qu,City,State,addrtype,addrlocat
-78.774980639421,35.8222573588477,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2088738/0/60/45/78ef434cf1a985a26c43a24a034dce88/2/d627f1f82e8a7d778851ab114c9c42c8/2088738.JPG,2088738,CLOSED,005/D,116 Oak Hill Loop,Beechtree,2004.0,1986,3,3,0,Detached,"$239,900","$230,000",0-.25 Acres,8,626.0,0.95,"$195,041.00",No,1,1,11,11,10/28/2016,0.96,NA,Cary,NC,place
-78.7848627070008,35.7730686132542,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2096589/0/60/45/e466b9afb2d25cb997d9c99c0d573cd3/2/4f98f4ce3440300f71e8de5eb279c6f9/2096589.JPG,2096589,CLOSED,005/C,119 Rose Street,Burtrose,2259.0,1963,4,2,1,Detached,"$225,000","$230,000",.26-.5 Acres,8,0.0,0.96,"$193,943.00",No,1,0,3,3,12/15/2016,1.02,NA,Cary,NC,place
-78.7893815609109,35.7611083770757,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2090423/0/60/45/ce1cee5844d7cb071286161f5216b77b/2/66454d2aa5e8c0c6064d0b471b03e384/2090423.JPG,2090423,CLOSED,005/B,122 Cameron Court,Kildaire Farms,1362.0,1980,3,2,0,Detached,"$220,000","$230,000",0-.25 Acres,6,0.0,0.98,"$185,187.00",No,1,0,3,3,11/9/2016,1.05,NA,Cary,NC,place
-78.779698,35.751837,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2090488/0/60/45/03f989f17f33e6d2bf1e5adc4a9d8dc9/2/445ce20954983859dadff92fbb83cb72/2090488.JPG,2090488,CLOSED,005/G,101 Rosewall Lane,Wimbledon,2400.0,1986,4,3,1,Attached,"$240,000","$230,000",0-.25 Acres,11,0.0,0.9505,"$231,832.00",No,1,0,0,0,9/19/2016,0.96,NA,Cary,NC,place
-78.7640284693341,35.7659112493421,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2075307/0/60/45/95f4ed3fa73256a67d4ea23716e5400f/2/9d9c9fbeab659e934f41eb7703de8eb2/2075307.JPG,2075307,CLOSED,005/G,1113 Seabrook Avenue,Pirates Cove,2058.0,1972,4,3,0,Detached,"$244,900","$230,000",.26-.5 Acres,8,0.0,0.9845,"$233,055.00",No,1,0,51,51,9/27/2016,0.94,NA,Cary,NC,place
-78.8233599389285,35.7575582022609,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2083148/0/60/45/d4996839cba25af8caaf660a46ba7276/2/a2c8cbf5e1ed3cf5befbab007a5bb9f7/2083148.JPG,2083148,CLOSED,005/B,507 Dundalk Way,Kilarney Woods,1405.0,1981,3,2,0,Detached,"$229,900","$230,000",.26-.5 Acres,5,144.0,0.485,"$194,413.00",No,1,0,2,2,9/13/2016,1.0,NA,Cary,NC,place
-78.9026144,35.8187804,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2107259/0/60/45/b095bc771aedee980da8ac6ce4f272a3/2/b466f4dab51c88601142bbb6a75570b5/2107259.JPG,2107259,CLOSED,010/C,5035 Cary Glen Boulevard,Camden TH at Cary Park,1869.0,2005,3,2,2,Attached,"$230,000","$230,000",0-.25 Acres,7,0.0,0.9505,"$212,056.00",No,1,2,4,4,3/2/2017,1.0,NA,Cary,NC,highway
-78.8574107627563,35.8150562668651,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2099435/0/60/45/3d03039008e3812994a04a8a79595e98/2/3203c95de95a80e9216d101c3c02b174/2099435.JPG,2099435,CLOSED,010/B,211 Lake Norman Drive,LakeridgeTownhomes,1543.0,1997,3,2,0,Attached,"$225,000","$230,200",0-.25 Acres,7,385.0,0.9505,"$240,087.00",No,1,2,1,1,12/22/2016,1.02,NA,Cary,NC,place
-78.9029638145933,35.8179141691631,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2102080/0/60/45/0e86ec5b8b30d9c645d90edb3e0ba7ec/2/90fd68c693143b9d62788708d5543656/2102080.JPG,2102080,CLOSED,010/B,135 Braeside Court,Cary Park,2048.0,2007,3,3,1,Attached,"$224,900","$231,000",0-.25 Acres,7,0.0,0.9505,"$213,165.00",No,1,1,2,2,2/15/2017,1.03,NA,Cary,NC,place
-78.794320634204,35.7753414113889,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2081032/0/60/45/55bdf9ef6a943618f606b1f3aca9e56b/2/d5ef0b71fa3be6d68f559682085a1695/2081032.JPG,2081032,CLOSED,005/C,518 W Cornwall Road,West Russell Hills,1870.0,1960,4,2,0,Detached,"$240,000","$232,000",.26-.5 Acres,8,0.0,0.9505,"$195,094.00",No,0,0,100,100,1/6/2017,0.97,NA,Cary,NC,place
-78.7936873005523,35.7673506647258,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2091195/0/60/45/2f49822078422b9f5c45f27c51405f27/2/8d3812b6fd2a86e81ef6b824300489f3/2091195.JPG,2091195,CLOSED,005/B,220 Harbor Creek Drive,Landings at Pine Creek,1801.0,2001,3,2,1,Attached,"$237,500","$232,500",0-.25 Acres,8,0.0,0.9505,"$180,403.00",No,1,1,73,73,1/26/2017,0.98,NA,Cary,NC,place
-78.9135292222222,35.8240159259259,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2092533/0/60/45/87b255dbfe444e206834f25c988d2670/2/75a7c8b3161c3d2fbb24627724d450fd/2092533.JPG,2092533,CLOSED,010/C,546 War Admiral Court,Washington Sq at Amberly,1700.0,2008,2,2,1,Attached,"$235,000","$233,000",0-.25 Acres,6,0.0,0.9845,"$204,897.00",No,0,1,12,12,11/17/2016,0.99,NA,Cary,NC,place
-78.7779879965375,35.8011498614993,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2100273/0/60/45/c84693cdca70fa924890f7733b0240c9/2/a696fad0c510288cb579dac69d344d65/2100273.JPG,2100273,CLOSED,005/E,107 Drywood Place,Northwoods,2333.0,1987,3,2,1,Detached,"$229,900","$234,000",0-.25 Acres,7,0.0,0.95,"$258,005.00",No,1,2,1,1,12/29/2016,1.02,NA,Cary,NC,place
-78.7682232750415,35.7523024432754,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2088654/0/60/45/a92111435ed627cf8c2a1042c9277797/2/3c18ece5f175129e17f24b85cb043d47/2088654.JPG,2088654,CLOSED,005/G,105 Heidinger Drive,MacDonald Woods,1356.0,1980,3,2,0,Detached,"$240,000","$234,500",.26-.5 Acres,6,0.0,0.9505,"$181,456.00",No,1,0,11,11,10/27/2016,0.98,NA,Cary,NC,place
-78.8005004402981,35.7945237057009,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2092989/0/60/45/71166f7fa5f05aabeec6b9d4c4f248c0/2/e348e61936aea8b541a11b02fa380a94/2092989.JPG,2092989,CLOSED,005/C,103 Brass Ring Court,Carrousel Park,1530.0,1994,3,2,1,Detached,"$235,000","$235,000",0-.25 Acres,7,0.0,0.9505,"$215,429.00",No,1,1,3,3,12/6/2016,1.0,NA,Cary,NC,place
-78.7678418486545,35.779300255432,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2105570/0/60/45/6906b503ae0df7579e9e5ce78cbf7d96/2/65af00876a8bde8096ec77d4915faf4c/2105570.JPG,2105570,CLOSED,005/F,506 Ryan Road,Iron Gate,1422.0,1980,3,2,0,Detached,"$215,000","$235,000",.26-.5 Acres,6,0.0,0.9611,"$188,308.00",No,1,0,3,3,2/9/2017,1.09,NA,Cary,NC,place
-78.7916941990228,35.7713840757358,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2100304/0/60/45/b96b0b2ecb44b8543c594759e65dfe3d/2/40a3c697110aa962cec5b1c993ec8e95/2100304.JPG,2100304,CLOSED,005/B,109 Leisure Court,Maynard,1549.0,1981,3,2,0,Detached,"$230,000","$235,000",.26-.5 Acres,7,0.0,0.9845,"$198,252.00",No,1,0,3,3,2/3/2017,1.02,NA,Cary,NC,place
-78.8151431752366,35.754641172884,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2094349/0/60/45/7ab3aa1063dbd18e099500b14f64ac18/2/2393dfb93b30e7e0158721b717e92ad2/2094349.JPG,2094349,CLOSED,005/B,1111 Suterland Road,The Highlands,1427.0,1984,3,2,0,Detached,"$225,000","$235,000",.26-.5 Acres,7,0.0,0.95,"$195,825.00",No,1,0,0,0,11/21/2016,1.04,NA,Cary,NC,place
-78.9150212734612,35.82613200909,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2096518/0/60/45/3810f4c3dfae6e8f95da3d8256da1bdf/2/19270991ec8e433bf764e08e74ce01b5/2096518.JPG,2096518,CLOSED,010/C,408 Longchamp Lane,Washington Sq at Amberly,1845.0,2009,3,2,1,Attached,"$237,000","$235,000",0-.25 Acres,11,0.0,0.95,"$205,537.00",No,0,1,7,7,12/7/2016,0.99,NA,Cary,NC,place
-78.8570552991943,35.77183425,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2103016/0/60/45/ff6ba6fd1cd2f844e8857aac2d5d8e6c/2/816e9097fd6f86d61aabad2be6f388a8/2103016.JPG,2103016,CLOSED,010/A,101 New Holland Place,Park Village,1364.0,1995,3,2,1,Detached,"$239,000","$236,000",0-.25 Acres,10,0.0,0.9625,"$204,504.00",No,1,1,7,7,1/27/2017,0.99,NA,Cary,NC,building
-78.775705,35.80927,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2093448/0/60/45/7c9e6dd3c04a1d12f63d04f825db92a2/2/76bcd5b023c079c18361f5a2b7466fcf/2093448.JPG,2093448,CLOSED,005/E,213 Trillingham Lane,Canterbury Woods,1628.0,1985,3,2,0,Detached,"$224,000","$236,000",.26-.5 Acres,7,0.0,0.864,"$194,642.00",No,1,0,2,2,11/14/2016,1.05,NA,Cary,NC,place
-78.8227362761686,35.7591936191568,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2096089/0/60/45/7c92c8b9c305e171c5c0944b91c58635/2/72153b2a0cac1c2fa4c420fbd1899f7e/2096089.JPG,2096089,CLOSED,005/B,122 Loch Lomond Circle,Kilarney Woods,1422.0,1980,3,2,0,Detached,"$234,900","$236,500",.26-.5 Acres,5,0.0,0.961,"$187,138.00",No,1,0,2,2,11/23/2016,1.01,NA,Cary,NC,place
-78.7965565596811,35.7630619789842,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2087216/0/60/45/cd5436ca199d13693b6370f5b5694344/2/c51c43c43ed77ce071746fa85953d9ab/2087216.JPG,2087216,CLOSED,005/B,216 Lakewater Drive,Lakepointe Village,1607.0,1995,2,2,1,Attached,"$235,000","$237,000",0-.25 Acres,5,0.0,0.0095,"$217,728.00",No,1,1,17,17,12/16/2016,1.01,NA,Cary,NC,place
-78.7925944047535,35.7842698,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2106682/0/60/45/00823932052163bf3def5b083fbbf769/2/08b9ce0064df010d9af441e02d906020/2106682.JPG,2106682,CLOSED,005/C,951 Frank Page Drive,Samuels Keep,1931.0,2010,3,3,1,Attached,"$234,900","$237,000",0-.25 Acres,6,0.0,0.9845,"$212,414.00",No,1,2,2,2,2/22/2017,1.01,NA,Cary,NC,building
-78.7748319340143,35.7746862099373,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2100404/0/60/45/f7963bf78d1805e182cdb8fa84c3a4ce/2/6b2eea2588c96f93815f101530594749/2100404.JPG,2100404,CLOSED,005/F,411 E Cornwall Road,Greenwood Forest,1865.0,1960,3,2,0,Detached,"$220,000","$237,000",.26-.5 Acres,6,0.0,0.95,"$196,250.00",No,2,1,1,1,12/16/2016,1.08,NA,Cary,NC,place
-78.8171206267455,35.7773888917485,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2083339/0/60/45/719bcc0e4ee33280fe3b986c7061202c/2/99602e6eec7050ece3b9194a6605c391/2083339.JPG,2083339,CLOSED,005/C,312 Trappers Run Drive,Trappers Run,1604.0,1984,3,2,1,Detached,"$239,000","$239,000",.26-.5 Acres,9,0.0,0.9625,"$199,138.00",No,1,0,8,8,11/28/2016,1.0,NA,Cary,NC,place
-78.85778945,35.7721691,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2086560/0/60/45/23e428d2b158a4b47717ae61ab1665d2/2/452a45e92c49c6b615a1123fc53313f4/2086560.JPG,2086560,CLOSED,010/A,106 Old Dock Trail,Park Village,1531.0,1996,3,2,1,Detached,"$239,000","$239,000",0-.25 Acres,6,0.0,0.9505,"$214,571.00",No,1,1,1,1,10/13/2016,1.0,NA,Cary,NC,building
-78.7732869263757,35.7806720518192,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2106443/0/60/45/14dc7992e190bd4c925801c1f62e498a/2/92872d536b300cdde0e3b65b07aa1043/2106443.JPG,2106443,CLOSED,005/F,104 Coronado Way,Coronado Village,1586.0,1977,3,2,0,Detached,"$229,000","$239,000",.26-.5 Acres,6,236.0,0.98,"$213,080.00",No,1,0,1,1,3/7/2017,1.04,NA,Cary,NC,place
-78.7998217171661,35.7670237959675,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2092097/0/60/45/d6229c3a6c799d55133039ae9085b932/2/ca6d7dd267cfa15d56f04b96d1babee4/2092097.JPG,2092097,CLOSED,005/B,206 Cape Cod Drive,Beacon Cove,2060.0,1987,4,2,1,Detached,"$240,000","$240,000",0-.25 Acres,9,228.0,0.9505,"$260,742.00",No,1,1,7,7,11/29/2016,1.0,NA,Cary,NC,place
-78.7918968391234,35.7713363875024,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2084215/0/60/45/b3f9a7ff0d369387e2f6484b457e2542/2/66652fbf3061fc77a4282cb8e6ebc07d/2084215.JPG,2084215,CLOSED,005/B,112 Leisure Court,Maynard,1923.0,1983,4,3,0,Detached,"$244,900","$240,000",.26-.5 Acres,8,0.0,0.9505,"$215,941.00",No,1,2,31,31,10/31/2016,0.98,NA,Cary,NC,place
-78.912744924443,35.8236698912438,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2105162/0/60/45/26fe520fe230f44583a360a642c66172/2/922a3e302926e448f04e172edd088444/2105162.JPG,2105162,CLOSED,010/C,517 Camden Yards Way,Washington Sq at Amberly,1680.0,2008,3,2,1,Attached,"$237,500","$240,000",0-.25 Acres,6,0.0,0.98,"$199,871.00",No,0,1,3,3,2/15/2017,1.01,NA,Cary,NC,place
-78.8191028038143,35.7668346655799,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2095616/0/60/45/6cec7f1eaeef1f68837308328433e8b0/2/b2a66b2f01f04cd33003c5334cf62b11/2095616.JPG,2095616,CLOSED,005/B,109 Pocono Lane,The Forest,2473.0,1989,3,2,1,Detached,"$262,000","$240,000",.26-.5 Acres,9,0.0,0.9505,"$285,317.00",No,2,0,8,8,1/20/2017,0.92,NA,Cary,NC,place
-78.8601579968894,35.7737888,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2077710/0/60/45/28c59b0b4b1c9f61194785d1024b6161/2/792567e89a6ca752908b6fb14f50adc5/2077710.JPG,2077710,CLOSED,010/B,105 Unaka Court,Park Village,1320.0,1997,3,2,0,Detached,"$240,000","$240,000",0-.25 Acres,7,0.0,0.9505,"$197,761.00",No,1,1,26,26,9/20/2016,1.0,NA,Cary,NC,building
-78.7535475258397,35.7700614295366,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2084542/0/60/45/d829b5b4fbe194548a19b1a3166875fb/2/3fcb75e3b47940aa98d8965177381dca/2084542.JPG,2084542,CLOSED,005/G,1125 Manchester Drive,Walnut Hills,1631.0,1973,3,2,0,Detached,"$246,900","$240,000",.26-.5 Acres,7,0.0,0.96,"$211,091.00",No,0,0,31,31,10/28/2016,0.97,NA,Cary,NC,place
-78.76666475,35.7979275,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2104921/0/60/45/c42dada46c50a1383e9b026711aa2ed2/2/1be02ce3a4938098c3911336037ecd82/2104921.JPG,2104921,CLOSED,005/E,706 Ennis Creek Lane,Davidson Point,1648.0,2013,3,2,1,Attached,"$252,500","$240,000",0-.25 Acres,6,0.0,0.089,"$197,255.00",No,1,2,4,4,2/17/2017,0.95,NA,Cary,NC,place
-78.810744,35.762977,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2092531/0/60/45/8dfcf54b0908dc49ff933c57fb701457/2/2c9f6e405afefdb7b9c40dc7f185b50d/2092531.JPG,2092531,CLOSED,005/B,1216 Haddington Drive,Scottish Hills,2112.0,1976,3,2,0,Detached,"$235,000","$240,000",.26-.5 Acres,9,0.0,0.9505,"$229,712.00",No,1,0,3,3,11/10/2016,1.02,NA,Cary,NC,place
-78.8193352544026,35.7545113924135,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2098408/0/60/45/90ad7d3f17dadc195104cb41fdb20d07/2/b6a18103cf92e67ec4a8a673df5ebda4/2098408.JPG,2098408,CLOSED,005/B,1809 Tarbert Drive,The Highlands,1800.0,1976,3,2,0,Detached,"$240,000","$240,000",.26-.5 Acres,7,0.0,0.9505,"$217,178.00",No,1,1,3,3,12/19/2016,1.0,NA,Cary,NC,place
-78.8002258972563,35.7601335045729,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2087449/0/60/45/a87c31e476d9ad23808418a060b27191/2/54d14601df9ece02be6a3a7e725a5fdc/2087449.JPG,2087449,CLOSED,005/B,202 Lighthouse Way,Harbour Town,1800.0,1987,3,2,1,Detached,"$250,000","$241,000",0-.25 Acres,6,470.0,0.9505,"$238,593.00",No,1,0,33,33,10/27/2016,0.96,NA,Cary,NC,place
-78.7426184515497,35.7491774482608,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2083279/0/60/45/24bc65acc4ad18568a71a1479a4744a4/2/81a5fa27f0216d53a1f0f6049fba2e69/2083279.JPG,2083279,CLOSED,005/H,8630 Macedonia Lake Drive,Creekside at Tryon Village,1860.0,2009,3,2,1,Attached,"$239,000","$241,000",0-.25 Acres,6,0.0,0.95,"$228,026.00",No,1,2,1,1,9/14/2016,1.01,NA,Cary,NC,place
-78.8592556,35.77391765,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2092762/0/60/45/a41098c404face5b38e1718ac9e49faa/2/ad912746c0f1abd2895375d9e243bd14/2092762.JPG,2092762,CLOSED,010/B,200 Iron Hill Drive,Park Village,1564.0,1997,3,2,1,Detached,"$249,900","$241,500",0-.25 Acres,7,0.0,0.9505,"$222,664.00",No,1,1,7,7,11/22/2016,0.97,NA,Cary,NC,building
-78.8842948,35.8058653,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2084704/0/60/45/32af1f541e084d0939ec43ae82ec759e/2/53d05f99ef900e72512445747a0f2f4d/2084704.JPG,2084704,CLOSED,010/B,4136 Sykes Street,Fryars Gate,1818.0,2014,3,3,1,Attached,"$241,900","$241,900",0-.25 Acres,6,0.0,0.95,"$229,235.00",No,1,1,3,3,9/13/2016,1.0,NA,Cary,NC,highway
-78.8252084500004,35.7704896500015,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2085292/0/60/45/033fa95ff13b2ad374b4cb84457df08c/2/5e50f725ef7648839592894adf39dfab/2085292.JPG,2085292,CLOSED,005/C,102 Thamesford Way,Oxxford Hunt,1501.0,1990,3,2,0,Detached,"$238,500","$242,000",.26-.5 Acres,6,0.0,0.98,"$211,301.00",No,1,1,0,0,10/6/2016,1.01,NA,Cary,NC,place
-78.9157404238642,35.8260730123257,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2077507/0/60/45/d54dfb2c613af341b9deff3d26be6a28/2/24defb0e42e041f5711d1fdb34ae9c13/2077507.JPG,2077507,CLOSED,010/C,1718 Whirlaway Court,Washington Sq at Amberly,1904.0,2009,3,2,1,Attached,"$260,000","$242,000",0-.25 Acres,8,0.0,0.9505,"$208,665.00",No,0,1,28,28,9/15/2016,0.93,NA,Cary,NC,place
-78.808223442585,35.7562043771071,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2086985/0/60/45/aceddf22f7d898b0d458aac65052ba27/2/4d15f8be7dd8779a6b2264b025592efa/2086985.JPG,2086985,CLOSED,005/B,1432 Lake Pine Drive,Scottish Hills,1630.0,1979,3,2,0,Detached,"$244,900","$243,000",.26-.5 Acres,6,0.0,0.9505,"$235,608.00",No,1,1,9,9,11/3/2016,0.99,NA,Cary,NC,place
-78.7415905,35.7486778333333,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2103134/0/60/45/207ded0f44772ad585fe3c92d76ddf3a/2/5bacc9e2b0cb8df058a2f0c4349bb3a5/2103134.JPG,2103134,CLOSED,005/H,4008 Yellowfield Way,Creekside at Tryon Village,1841.0,2009,3,2,1,Attached,"$243,000","$243,000",0-.25 Acres,9,0.0,0.98,"$225,996.00",No,1,1,1,1,2/6/2017,1.0,NA,Cary,NC,place
-78.7922236435985,35.7753598074808,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2084971/0/60/45/6c28f94e5356a10b2ab93304a26430c9/2/29b402d3e0febcfe247e766d2414d3f8/2084971.JPG,2084971,CLOSED,005/B,830 Union Street,Russell Hills,1646.0,1959,3,2,1,Detached,"$229,900","$244,900",.26-.5 Acres,8,0.0,0.95,"$196,046.00",No,0,0,4,4,9/23/2016,1.07,NA,Cary,NC,place
-78.8203549,35.772178,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2091013/0/60/45/c9e5cbdfaa4a87bf4617a47c1e7ade7f/2/6e69ecb8dfd8bbc71cd892ddb1cf1d60/2091013.JPG,2091013,CLOSED,005/C,102 Wheatley Way,Oxxford Hunt,2101.0,1993,4,2,1,Detached,"$250,000","$245,000",.26-.5 Acres,9,0.0,0.9505,"$257,390.00",No,1,2,2,2,11/3/2016,0.98,NA,Cary,NC,highway
-78.7941390322581,35.7678377096774,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2079202/0/60/45/8cfee13bacee406ff5635c9dd79c739a/2/7048f870b5550d664ce801f82abbe21e/2079202.JPG,2079202,CLOSED,005/B,139 Brush Stream Drive,Landings at Pine Creek,2150.0,2000,3,2,1,Attached,"$249,900","$245,000",0-.25 Acres,6,0.0,0.92,"$227,463.00",No,1,1,27,27,9/16/2016,0.98,NA,Cary,NC,place
-78.85981,35.814214,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2100527/0/60/45/e2e5fac7628e0f2aa8f7ee722af09fb2/2/7f3ed2224d9d965a0f14a7638f439364/2100527.JPG,2100527,CLOSED,010/B,100 Great Lake Drive,Preston,1542.0,1996,2,2,0,Attached,"$240,000","$245,000",0-.25 Acres,5,0.0,0.9505,"$220,775.00",No,1,2,5,5,1/5/2017,1.02,NA,Cary,NC,place
-78.7850293037483,35.7733636876373,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2092510/0/60/45/c76c7a4a65e31b6e337832b0f7a3ab2d/2/8d8437b85b26f10f6ec1b39dffd6c972/2092510.JPG,2092510,CLOSED,005/C,921 Devon Avenue,Burtrose,1924.0,1967,3,2,1,Detached,"$245,000","$245,000",.26-.5 Acres,8,0.0,0.864,"$215,910.00",No,1,0,41,41,12/21/2016,1.0,NA,Cary,NC,place
-78.8510074019319,35.77457435,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2100123/0/60/45/980c5051387b724d13123daf5b58d42d/2/36e9ae9750daac08ecbfca4f2c59d34f/2100123.JPG,2100123,CLOSED,010/A,210 Snow Camp Drive,Park Village,1536.0,1994,3,2,1,Detached,"$230,000","$246,000",0-.25 Acres,7,0.0,0.9505,"$219,055.00",No,1,1,2,2,12/28/2016,1.07,NA,Cary,NC,building
-78.7697250004022,35.7974686625105,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2064508/0/60/45/79febdbb1d437bfb32b7bc7434b22f60/2/1edfa7d29a3a0aba68d08af6c13cf332/2064508.JPG,2064508,CLOSED,005/E,112 Hilary Place,Willoughby,1835.0,1985,3,2,1,Detached,"$247,900","$246,500",0-.25 Acres,8,0.0,0.9845,"$209,619.00",No,1,1,126,126,11/29/2016,0.99,NA,Cary,NC,place
-78.9156852868747,35.8255851312526,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2086588/0/60/45/b8bca7f1e089d66c98f94742a11ceab3/2/55f58cc790e1ff1631db676846c22cb9/2086588.JPG,2086588,CLOSED,010/C,1731 Whirlaway Court,Washington Sq at Amberly,1918.0,2009,4,2,1,Attached,"$250,000","$247,000",0-.25 Acres,10,0.0,0.00864,"$218,711.00",No,0,1,6,6,10/16/2016,0.99,NA,Cary,NC,place
-78.9002565412837,35.8487722957212,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2083073/0/60/45/d66edc3b5a51033e8486a56fbefbb481/2/c3eee625a023553987d17a1f593d6999/2083073.JPG,2083073,CLOSED,010/C,749 Silver Stream Lane,Stonewater,1750.0,2013,3,2,1,Attached,"$249,900","$247,000",0-.25 Acres,9,0.0,0.93,"$199,395.00",No,0,1,9,9,9/30/2016,0.99,NA,Cary,NC,place
-78.7925534414572,35.7762441919383,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2094629/0/60/45/7dc2c0e6e8993c0ebce7651e2164ba9b/2/64005f962c5ddd41745f3214cd27272a/2094629.JPG,2094629,CLOSED,005/C,518 Normandy Street,Russell Hills,1900.0,1959,3,2,0,Detached,"$245,000","$247,000",.26-.5 Acres,7,0.0,0.95,"$206,134.00",No,1,0,3,3,11/29/2016,1.01,NA,Cary,NC,place
-78.8041297939832,35.759934845536,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2087795/0/60/45/56eeedba01680ecb993c4513c3ddc7ad/2/b2b0974e6554849dee39f8db893c1e01/2087795.JPG,2087795,CLOSED,005/B,1307 Helmsdale Drive,Scottish Hills,1718.0,1972,4,2,1,Detached,"$245,000","$247,500",.26-.5 Acres,8,0.0,0.9505,"$225,409.00",No,1,1,2,2,10/7/2016,1.01,NA,Cary,NC,place
-78.7756035806487,35.7813577649015,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2102943/0/60/45/527cb9e1a081ad05b3a4c59f8f2cd8a3/2/9b895f4932b0f06c804d8be48c37c840/2102943.JPG,2102943,CLOSED,005/F,309 Walnut Street,Coronado Village,1508.0,1977,3,2,0,Detached,"$250,000","$248,000",.26-.5 Acres,6,0.0,0.9,"$175,576.00",No,1,0,2,2,2/2/2017,0.99,NA,Cary,NC,place
